Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
8aovjt7j,Sports Events,Closed Won,2019-05-22,2019-06-02,1008,RENEWYEAR30,operations,
,Corporate Events,Closed Lost,2019-05-02,2019-06-02,300,,operations,lost to competitor
hn1ddyl6,Educational Seminars,Closed Lost,2019-07-02,2019-07-17,360,DISCOUNT25QUICK,operations,no response
nq114dn0,Corporate Events,Demo 1,2019-04-23,2019-04-25,,,operations,
bl45hilm,Corporate Events,Closed Lost,2019-04-23,2019-04-25,200,ANNUAL60DEAL,,no response
,Sports Events,Closed Lost,2019-04-23,2019-04-23,360,,operations,price
,Corporate Events,Closed Lost,2019-04-24,2019-01-01,240,,operations,no budget
,Wedding Planning,Closed Lost,2019-04-24,2019-04-24,,,,no response
wrw65uw5,Educational Seminars,Closed Won,2019-04-24,2019-04-24,960,YEARLY60,operations,
zk76aapw,Corporate Events,Closed Won,2019-04-24,2019-04-24,360,SAVE25LESS,operations,
,Corporate Events,Closed Lost,2019-08-31,2019-10-31,150,,operations,lost to competitor
zzbvnkgd,Corporate Events,Closed Won,2019-08-31,2019-10-31,768,2SEMESTERS20OFF,operations,
wwntnylk,Corporate Events,Closed Won,2019-08-31,2019-08-31,768,2SEMESTERS20OFF,operations,
u0z09zq9,Corporate Events,Closed Won,2019-09-30,2019-09-30,1344,YEARLY30PROMO,operations,
y9i2wgjw,Corporate Events,Closed Won,2019-09-30,2019-10-31,768,2SEMESTERS20OFF,financial control,
dbo5w85t,Corporate Events,Closed Won,2019-09-30,2019-09-30,768,2SEMESTERS20OFF,operations,
z5lfo6uz,Sports Events,Closed Lost,2019-09-30,2019-05-15,360,,financial control,no response
p8pa6ivy,Corporate Events,Closed Won,2019-09-30,2019-09-30,1344,YEARLY30PROMO,,
,Corporate Events,Closed Lost,2019-09-30,2019-05-11,360,,operations,no response
zjwo9mud,Corporate Events,Closed Won,2019-05-14,2019-05-15,120,3QUARTERS75CUT,,
fufrzvzf,Corporate Events,Closed Won,2019-05-14,2019-05-14,240,MONTH50REBATE,quality of delivery,
,Corporate Events,Closed Lost,2019-05-14,2019-05-18,1344,,operations,no response
ysur56q0,Sports Events,Closed Lost,2019-05-14,2019-05-20,0,,operations,lost to competitor
ejxt23dm,Corporate Events,Closed Won,2019-05-14,2019-05-15,960,ANNUAL60DEAL,operations,
2hpk0usk,Sports Events,Closed Won,2019-05-14,2019-05-14,360,DISCOUNT25QUICK,financial control,
,Sports Events,Closed Lost,2019-05-14,2019-05-19,1344,,operations,lost to competitor
,Wedding Planning,Closed Won,2019-05-26,2019-10-21,,,,
j1yw61ls,Educational Seminars,Closed Lost,2019-05-26,2019-05-26,200,,financial control,no product fit
0z8974f6,Sports Events,Closed Lost,2019-05-26,2019-06-09,300,,financial control,no product fit
7cde9nj0,Educational Seminars,Closed Lost,2019-05-26,2019-05-26,2400,,quality of delivery,no product fit
,Wedding Planning,Closed Won,2019-05-26,2019-10-01,,,,
z46hikct,Corporate Events,Closed Won,2019-05-26,2019-05-26,120,SEVENTYFIVEGIFT,,
7nh26hkw,Corporate Events,Closed Won,2019-05-26,2019-05-26,300,SAVEMONTH50SPECIAL,operations,
,Wedding Planning,Closed Won,2019-05-26,2019-05-26,,,,
,Corporate Events,Closed Lost,2019-05-26,2019-05-26,1344,NOCOSTREG,operations,price
cu647pb0,Sports Events,Closed Won,2019-07-01,2019-07-01,240,ECONOMY50GIFT,,
e4pghidp,Corporate Events,Closed Won,2019-07-01,2019-07-01,300,MONTH50CUTBACK,operations,
dmdae1ty,Corporate Events,Closed Won,2019-07-01,2019-07-01,360,SAVE25LESS,operations,
,Sports Events,Closed Lost,2019-07-01,2019-06-16,360,,operations,lost to competitor
,Corporate Events,Closed Lost,2019-07-01,2019-10-01,120,,operations,lost to competitor
130bicdd,Corporate Events,Closed Won,2019-07-01,2019-08-01,360,25GIFT,operations,
63fwrh69,Educational Seminars,Closed Lost,2019-08-01,2019-09-01,300,,quality of delivery,price
xwe4j4jj,Corporate Events,Closed Lost,2019-08-01,2019-08-01,0,,operations,lost to competitor
,Wedding Planning,Closed Lost,2019-06-15,2019-06-24,,,,no response
,Wedding Planning,Closed Won,2019-06-15,2019-06-24,,,,
iyp7gsi2,Educational Seminars,Closed Lost,2019-06-15,2019-06-25,120,,operations,no product fit
8os9vaod,Educational Seminars,Demo 2,2019-06-15,2019-06-15,360,DISCOUNT25QUICK,operations,
t5k8jkm9,Corporate Events,Closed Won,2019-06-15,2019-06-15,240,MONTH50REBATE,,
,Educational Seminars,Closed Lost,2019-06-15,2019-06-15,0,,financial control,no budget
ada0r3d6,Educational Seminars,Closed Lost,2019-06-15,2019-06-25,150,,operations,no response
,Sports Events,Closed Lost,2019-09-28,2019-03-09,360,,quality of delivery,no response
8o1gdski,Corporate Events,Closed Lost,2019-09-28,2019-10-29,960,,operations,price
5p5n9lic,Educational Seminars,Closed Won,2019-09-28,2019-09-28,768,HALFYEAR20G,quality of delivery,
gbnt8111,Educational Seminars,Closed Lost,2019-03-19,2019-03-19,360,,operations,price
kzm5keh9,Corporate Events,Closed Won,2019-03-19,2019-03-19,768,2SEMESTERS20OFF,operations,
ditkoc6g,Educational Seminars,Closed Won,2019-03-19,2019-03-20,150,MONTH75SPECIAL,operations,
,Corporate Events,Closed Lost,2019-03-19,2019-03-18,960,ANNUAL60DEAL,operations,no response
,Corporate Events,Closed Lost,2019-03-19,2019-04-24,92928,,quality of delivery,no response
iiakyhed,Corporate Events,Closed Won,2019-03-19,2019-03-24,240,MONTH50REBATE,quality of delivery,
2wzn3tps,Sports Events,Closed Won,2019-03-19,2019-03-20,1344,ANNUAL30BONUS,,
,Educational Seminars,Closed Lost,2019-03-19,2019-04-23,1344,,operations,lost to competitor
,Educational Seminars,Closed Lost,2019-04-29,2019-06-29,360,,financial control,no response
0ny7ufa6,Educational Seminars,Closed Won,2019-04-29,2019-05-30,768,HALFYEAR20G,operations,
otligeo3,Corporate Events,Closed Lost,2019-04-29,2019-11-29,960,ANNUAL60DEAL,operations,lost to competitor
9qug9b0m,Corporate Events,Closed Won,2019-04-29,2019-05-30,360,MONTHSAVE25DEAL,operations,
nvx810r6,Sports Events,Closed Lost,2019-04-29,2019-04-29,300,,operations,price
elu5cili,Corporate Events,Closed Lost,2019-04-29,2019-10-30,360,,operations,no response
3i7cxh1f,Sports Events,Closed Won,2019-04-29,2019-04-29,576,HALFSEASON20G,,
r4knlaxa,Corporate Events,Closed Won,2019-06-23,2019-06-25,240,MONTH50REBATE,operations,
1tl9lpzr,Educational Seminars,Demo 2,2019-06-23,2019-06-23,0,,financial control,
,Educational Seminars,Closed Lost,2019-06-23,2019-06-25,0,,,no budget
xby2mqf4,Corporate Events,Closed Lost,2019-06-23,2019-06-24,576,2SEMESTERS20SALE,,no budget
qsul225t,Corporate Events,Closed Lost,2019-06-23,2019-06-25,360,25GIFT,operations,no response
,Wedding Planning,Closed Won,2019-06-23,2019-06-23,,,,
,Wedding Planning,Closed Lost,2019-06-23,2019-10-26,,,,no budget
xcec0rx9,Sports Events,Closed Won,2019-06-23,2019-06-24,264904,HOT50DEAL,,
,Wedding Planning,Closed Lost,2019-06-23,2019-10-26,,,,no response
9pvpabyc,Corporate Events,Closed Won,2019-06-23,2019-06-23,360,MONTHSAVE25DEAL,operations,
l6yz386a,Corporate Events,Closed Won,2019-06-02,2019-06-02,360,MONTHSAVE25DEAL,operations,
k0o2shhh,Educational Seminars,Closed Lost,2019-04-02,2019-07-02,324,,financial control,no response
q9v8b4gw,Educational Seminars,Checkbox,2019-06-02,2019-06-02,768,HALFYEAR20G,quality of delivery,
woho2t74,Corporate Events,Closed Won,2019-04-24,2019-01-31,240,DISCOUNT50POWER,operations,
,Corporate Events,Closed Lost,2019-04-24,2019-04-24,240,MONTH50REBATE,operations,no response
,Wedding Planning,Closed Lost,2019-04-24,2019-04-24,,,,no response
c6zafb4n,Corporate Events,Closed Won,2019-04-24,2019-04-24,768,2SEMESTERS20OFF,financial control,
jzca62aj,Educational Seminars,Closed Won,2019-04-24,2019-04-24,120,YEARLY60,quality of delivery,no product fit
ay45d2dj,Corporate Events,Closed Won,2019-04-24,2019-02-28,360,MONTHSAVE25DEAL,operations,
h6ydjhy5,Corporate Events,Closed Lost,2019-04-24,2019-04-24,360,,operations,price
x543fyui,Corporate Events,Closed Won,2019-09-30,2019-10-31,360,MONTHSAVE25DEAL,operations,
c03y54wi,Corporate Events,Closed Won,2019-09-30,2019-09-30,360,MONTHSAVE25DEAL,operations,
,Wedding Planning,Closed Won,2019-09-30,2019-10-31,,,,
u8iyjn3j,Corporate Events,Closed Lost,2019-09-30,2019-10-31,240,,operations,no response
tmq1746w,Corporate Events,Closed Won,2019-09-30,2019-09-30,240,MONTH50REBATE,operations,
2gy487ss,Corporate Events,Closed Won,2019-05-15,2019-05-15,1344,YEARLY30PROMO,operations,
sujs4uu2,Corporate Events,Closed Won,2019-05-15,2019-05-15,960,ANNUAL60DEAL,financial control,
,Wedding Planning,Closed Won,2019-05-15,2019-05-15,,,,
cdu4n37b,Corporate Events,Closed Lost,2019-05-15,2019-05-15,0,,operations,no response
qx8k2x7b,Corporate Events,Closed Lost,2019-05-15,2019-05-19,768,2SEMESTERS20OFF,operations,lost to competitor
tlm988dn,Sports Events,Closed Lost,2019-05-26,2019-05-26,0,,operations,lost to competitor
hqjncuze,Sports Events,Closed Won,2019-05-26,2019-06-01,240,ECONOMY50GIFT,operations,
figmmq7r,Corporate Events,Closed Won,2019-05-26,2019-05-26,960,ANNUAL60DEAL,operations,
lbg18nxi,Corporate Events,Closed Lost,2019-05-26,2019-05-26,360,,operations,lost to competitor
,Wedding Planning,Closed Lost,2019-05-26,2019-05-26,,,,no response
,Wedding Planning,Checkbox,2019-05-26,2019-05-26,,,,
,Educational Seminars,Closed Lost,2019-05-26,2019-05-26,150,,,no response
zwvsb8gc,Corporate Events,Closed Won,2019-05-26,2019-01-01,240,DISCOUNT50POWER,operations,
9si6xzvt,Corporate Events,Closed Won,2019-05-26,2019-05-26,150,ECONOMY75DISCOUNT,operations,
mu9aennm,Corporate Events,Closed Won,2019-05-26,2019-05-26,240,MONTH50REBATE,operations,
u4o4ppof,Sports Events,Closed Won,2019-05-26,2019-01-01,240,SAVEMONTH50G,operations,
cspa8v3s,Corporate Events,Closed Won,2019-08-01,2019-08-01,1344,YEARLY30PROMO,operations,
3sc20l5p,Educational Seminars,Closed Lost,2019-08-01,2019-06-22,360,25GIFT,operations,lost to competitor
jch0l2oa,Corporate Events,Closed Lost,2019-08-01,2019-06-25,768,2SEMESTERS20OFF,operations,no response
7c8lgcmr,Sports Events,Closed Won,2019-08-01,2019-06-12,360,MONTHSAVE25DEAL,,
69fqhu2b,Corporate Events,Closed Won,2019-08-01,2019-08-01,768,2SEMESTERS20OFF,operations,
qn6xco24,Corporate Events,Closed Lost,2019-08-01,2019-09-01,150,ECONOMY75DISCOUNT,operations,lost to competitor
ylcs0b11,Educational Seminars,Closed Won,2019-07-16,2019-12-07,960,BIANNUAL20,financial control,
a3rp8v00,Corporate Events,Closed Won,2019-06-15,2019-06-15,768,2SEMESTERS20OFF,operations,
3npqoa77,Corporate Events,Closed Lost,2019-06-15,2019-06-16,360,NOCOSTREG,financial control,no product fit
vk3yyls1,Sports Events,Closed Won,2019-06-15,2019-06-15,360,25GIFT,operations,
vnruwaxn,Corporate Events,Closed Won,2019-06-15,2019-06-22,768,2SEMESTERS20OFF,operations,
745kdy0z,Sports Events,Closed Won,2019-08-02,2019-11-02,32396,SLASH10,operations,
q1nrp94x,Corporate Events,Closed Lost,2019-09-28,2019-03-26,360,,operations,not target
55d5itu7,Corporate Events,Closed Lost,2019-09-28,2019-03-26,360,,operations,not target
d2dhgml4,Corporate Events,Closed Lost,2019-10-29,2019-03-26,360,SAVE25LESS,operations,no response
r0qrgd5g,Corporate Events,Closed Lost,2019-10-29,2019-10-29,768,,operations,no response
8kn5nzgu,Sports Events,Closed Won,2019-10-29,2019-11-06,1344,ANNUAL30BONUS,operations,
d4bsqkru,Sports Events,Closed Lost,2019-10-29,2019-03-09,360,NOCOSTREG,operations,lost to competitor
g859nwe5,Corporate Events,Closed Lost,2019-10-29,2019-03-09,600,,operations,price
nmujxdde,Corporate Events,Closed Lost,2019-03-19,2019-03-23,150,QUARTERLY75OFF,operations,lost to competitor
37vdu5g5,Corporate Events,Closed Won,2019-03-19,2019-03-19,240,MONTH50REBATE,operations,
e5i1mtrn,Educational Seminars,Closed Lost,2019-03-19,2019-03-26,324,SLASH10,,lost to competitor
vvaoksrz,Corporate Events,Closed Won,2019-03-20,2018-12-30,150,MONTH75SPECIAL,,
a30r3n09,Sports Events,Closed Lost,2019-03-20,2019-03-20,360,DISCOUNT25QUICK,operations,no response
z8yqlv6a,Sports Events,Closed Won,2019-03-20,2019-03-20,18150,CUTBACK75SPECIAL,quality of delivery,
hdxqn0jc,Corporate Events,Closed Won,2019-05-30,2019-05-30,360,SAVE25LESS,operations,
icghq5pz,Sports Events,Closed Lost,2019-05-30,2019-07-30,360,DISCOUNT25QUICK,financial control,price
1q6clg1f,Sports Events,Closed Won,2019-05-30,2019-05-30,960,YEARLY60,,
erdzinv9,Sports Events,Demo 1,2019-05-30,2019-04-25,,,,
77fs6ej9,Corporate Events,Closed Won,2019-05-30,2019-05-30,576,2SEMESTERS20SALE,quality of delivery,
t62x91v7,Corporate Events,Closed Lost,2019-05-30,2019-05-30,960,,quality of delivery,price
9b7z7fr5,Corporate Events,Closed Won,2019-04-13,2019-04-13,150,QUARTERLY75OFF,operations,
j609e4xj,Sports Events,Closed Won,2019-04-13,2019-04-13,360,25GIFT,operations,
6ck93q6b,Educational Seminars,Closed Won,2019-04-13,2019-04-14,960,YEARLY60,,
x30uiuro,Educational Seminars,Closed Lost,2019-04-13,2019-04-14,240,,financial control,price
ls6ww9b8,Corporate Events,Closed Won,2019-04-13,2019-04-13,300,MONTH50CUTBACK,,
16a554et,Educational Seminars,Closed Won,2019-04-13,2019-04-13,960,YEARLY60,,
hoi3uz81,Sports Events,Closed Won,2019-04-13,2019-04-13,600,,,
,Corporate Events,Closed Lost,2019-04-13,2019-04-25,768,2SEMESTERS20OFF,operations,not target
6e2yp6rw,Corporate Events,Closed Won,2019-06-24,2019-06-24,1344,YEARLY30PROMO,operations,
3uudh25q,Educational Seminars,Closed Lost,2019-06-24,2019-06-24,120,MONTH75SAVINGS,operations,lost to competitor
5umfbi9z,Educational Seminars,Closed Lost,2019-06-24,2019-06-25,600,,financial control,no product fit
3vib445h,Educational Seminars,Closed Won,2019-06-24,2019-06-24,960,YEARLY60,quality of delivery,
z6k2f9kb,Corporate Events,Closed Lost,2019-06-24,2019-06-25,120,GRAND75SAVING,operations,price
kr59qf7x,Educational Seminars,Closed Lost,2019-06-24,2019-06-25,240,,operations,lost to competitor
vgdg7rjm,Corporate Events,Closed Won,2019-06-24,2019-06-24,240,DISCOUNT50POWER,financial control,
egq26mi1,Educational Seminars,Closed Lost,2019-07-02,2019-07-02,200,,operations,lost to competitor
crthti1m,Sports Events,Closed Won,2019-04-15,2019-04-16,768,2SEMESTERS20OFF,,
651zdexu,Corporate Events,Closed Won,2019-04-16,2019-04-16,360,MONTHSAVE25DEAL,operations,
,Sports Events,Closed Lost,2019-04-16,2019-04-16,120,,financial control,price
ram7ze93,Educational Seminars,Closed Lost,2019-04-16,2019-04-16,240,,operations,no budget
uf7qvjbz,Corporate Events,Closed Won,2019-04-24,2019-04-24,150,QUARTERLY75OFF,,
hq9flsyw,Sports Events,Closed Won,2019-04-24,2019-01-31,240,DISCOUNT50POWER,operations,
f563l24v,Corporate Events,Closed Lost,2019-04-24,2019-04-09,360,MONTHSAVE25DEAL,operations,no response
ras85uzd,Corporate Events,Closed Won,2019-04-24,2019-04-24,240,MONTH50REBATE,operations,
lx4kx4nx,Educational Seminars,Closed Won,2019-04-24,2019-04-24,300,ECONOMY50SPECIAL,,
,Wedding Planning,Closed Won,2019-04-25,2019-02-23,,,,
m0dyd2i7,Wedding Planning,Closed Won,2019-04-25,2018-12-26,,,,
,Wedding Planning,Closed Won,2019-04-25,2019-03-26,,,,
w6af8fmv,Educational Seminars,Closed Won,2019-09-30,2019-09-30,150,MONTH75SPECIAL,operations,
zjxuw7bb,Corporate Events,Closed Won,2019-10-31,2019-10-31,360,MONTHSAVE25DEAL,,
i07vm2qs,Corporate Events,Closed Won,2019-10-31,2019-10-31,960,ANNUAL60DEAL,operations,
a1fm92g5,Corporate Events,Closed Won,2019-10-31,2019-07-24,0,NOCOSTREG,operations,
7i49bq3a,Corporate Events,Closed Won,2019-10-31,2019-10-31,150,QUARTERLY75OFF,operations,
1lzzugf7,Corporate Events,Closed Won,2019-10-31,2019-10-31,960,ANNUAL60DEAL,operations,
lqw5htlo,Corporate Events,Closed Lost,2019-10-31,2019-11-30,120,,,price
,Wedding Planning,Closed Won,2019-10-31,2019-11-30,,,,
yv4jlvvq,Corporate Events,Closed Won,2019-10-31,2019-10-31,768,2SEMESTERS20OFF,operations,
,Wedding Planning,Closed Won,2019-05-15,2019-05-19,,,,
,Educational Seminars,Closed Lost,2019-01-01,2019-01-01,0,,financial control,lost to competitor
u1ja7q32,Educational Seminars,Negotiation,2019-01-01,2019-06-16,750,,operations,
56gx5bi6,Educational Seminars,Closed Won,2019-01-01,2019-03-01,360,25GIFT,financial control,
zu5r5gb9,Educational Seminars,Closed Won,2019-01-01,2019-01-01,960,YEARLY60,operations,
ryslp8cf,Sports Events,Closed Won,2019-01-01,2019-01-01,360,DISCOUNT25QUICK,financial control,
b52m3nfj,Educational Seminars,Closed Lost,2019-01-01,2019-07-01,360,DISCOUNT25QUICK,operations,price
6n3n38hq,Educational Seminars,Closed Lost,2019-08-01,2019-06-08,1344,,operations,not target
lj4n0ia3,Corporate Events,Closed Lost,2019-08-01,2019-06-25,360,SAVE25LESS,operations,no response
124olwdt,Educational Seminars,Closed Lost,2019-08-01,2019-06-10,0,,operations,lost to competitor
f4gxw9tn,Corporate Events,Closed Won,2019-08-01,2019-08-01,360,MONTHSAVE25DEAL,financial control,
gwtdetab,Corporate Events,Closed Won,2019-09-01,2019-09-01,240,MONTH50REBATE,,
dzkw6bqy,Corporate Events,Closed Lost,2019-09-01,2019-06-16,360,,operations,no product fit
ap103okr,Corporate Events,Closed Won,2019-10-29,2019-10-29,1344,YEARLY30PROMO,operations,
0if64zmi,Educational Seminars,Demo 2,2019-03-23,2019-03-23,360,,,
,Corporate Events,Closed Lost,2019-03-23,2019-03-23,960,ANNUAL60DEAL,operations,not target
bd0n8hch,Corporate Events,Demo 2,2019-03-23,2019-03-23,360,,operations,
vwvmayvn,Corporate Events,Closed Lost,2019-03-23,2019-03-23,200,,operations,price
wsnfqdpi,Corporate Events,Closed Won,2019-03-23,2019-03-23,768,2SEMESTERS20OFF,,
m3e1xjuw,Educational Seminars,Closed Lost,2019-05-30,2019-05-30,120,,operations,lost to competitor
sq2vpcs1,Educational Seminars,Closed Lost,2019-05-30,2019-05-30,768,HALFYEAR20G,financial control,no response
,Sports Events,Closed Lost,2019-04-13,2019-04-14,360,,financial control,no product fit
q95y46et,Sports Events,Closed Lost,2019-04-13,2019-04-16,240,SAVEMONTH50G,operations,no response
,Educational Seminars,Closed Lost,2019-04-14,2019-04-20,960,,operations,no response
9gtqnkdp,Educational Seminars,Closed Lost,2019-04-14,2019-04-15,1680,FLAT30,operations,no response
,Wedding Planning,Closed Lost,2019-04-14,2019-04-25,200,,,no response
rx1cudxg,Sports Events,Closed Lost,2019-04-14,2019-04-15,300,,operations,price
nkdyuexr,Corporate Events,Closed Won,2019-04-14,2019-04-14,960,ANNUAL60DEAL,,
502u6x00,Educational Seminars,Closed Lost,2019-04-14,2019-04-09,120,,operations,no response
yjyc7dte,Sports Events,Closed Lost,2019-04-14,2019-04-14,360,,operations,no response
aafi409n,Sports Events,Closed Won,2019-04-14,2019-04-14,120,GRAND75SAVING,operations,
hazdifuk,Corporate Events,Closed Won,2019-06-24,2019-06-24,360,MONTHSAVE25DEAL,operations,
2l2nfoa3,Corporate Events,Closed Lost,2019-06-24,2019-06-25,360,,operations,no budget
czgp5lhf,Educational Seminars,Closed Won,2019-06-24,2019-06-25,150,MONTH75SPECIAL,operations,
brbpmdln,Sports Events,Negotiation,2019-06-24,2019-01-02,150,,financial control,
irrg843v,Sports Events,Closed Lost,2019-06-24,2019-06-25,360,,operations,no budget
axg8zyye,Educational Seminars,Closed Won,2019-04-16,2019-04-16,240,MONTH50REBATE,operations,
,Wedding Planning,Closed Won,2019-04-16,2019-04-16,200,,,
tgr2w9eq,Corporate Events,Closed Won,2019-04-16,2019-04-16,1344,YEARLY30PROMO,quality of delivery,
zufodkbs,Corporate Events,Closed Won,2019-04-16,2019-04-16,768,2SEMESTERS20OFF,quality of delivery,
df7p2n24,Sports Events,Closed Won,2019-04-16,2019-04-16,360,25GIFT,operations,
rqpz21vy,Educational Seminars,Closed Won,2019-04-16,2019-04-16,960,BIANNUAL20,,
euwx5o5g,Educational Seminars,Closed Lost,2019-04-16,2019-04-16,960,,,no product fit
2gkkruku,Sports Events,Closed Won,2019-04-16,2019-04-21,150,MONTH75SPECIAL,,
as9qg2i9,Corporate Events,Closed Won,2019-04-16,2019-04-22,240,MONTH50REBATE,financial control,
,Wedding Planning,Closed Won,2019-04-25,2019-02-23,,,,
,Wedding Planning,Closed Won,2019-04-25,2019-03-26,,,,
,Wedding Planning,Closed Won,2019-04-25,2019-03-26,,,,
,Wedding Planning,Closed Won,2019-04-25,2019-03-26,,,,
,Wedding Planning,Closed Won,2019-04-25,2019-02-23,,,,
,Wedding Planning,Closed Won,2019-04-25,2018-12-26,,,,
,Wedding Planning,Closed Won,2019-04-25,2018-12-26,,,,
g1dd6av2,Corporate Events,Closed Won,2019-10-31,2019-10-31,960,ANNUAL60DEAL,quality of delivery,
0iskahlm,Sports Events,Closed Lost,2019-10-31,2019-10-31,0,,operations,no product fit
qxyeg5sx,Corporate Events,Closed Won,2019-05-18,2019-05-18,360,MONTHSAVE25DEAL,operations,
f7jmjsve,Educational Seminars,Closed Lost,2019-05-18,2019-05-26,1344,,financial control,no response
snvm0z8t,Corporate Events,Closed Won,2019-05-18,2019-05-18,768,2SEMESTERS20OFF,operations,
,Wedding Planning,Closed Won,2019-05-18,2019-05-18,,,,
,Wedding Planning,Closed Lost,2019-05-18,2019-05-21,,,,no response
sjfdgu2k,Educational Seminars,Closed Lost,2019-05-18,2019-05-25,0,,operations,not target
,Sports Events,Closed Won,2019-05-18,2019-05-18,768,HALFYEAR20G,operations,
yfvx0x9t,Corporate Events,Closed Won,2019-05-18,2019-05-18,360,MONTHSAVE25DEAL,operations,
ezngeim1,Corporate Events,Closed Won,2018-12-16,2018-12-16,240,MONTH50REBATE,operations,
t4n1ioqe,Corporate Events,Closed Won,2019-09-01,2019-09-01,1008,RENEW30YEARLY,,
57447k8o,Sports Events,Closed Won,2019-09-01,2019-10-01,960,YEARLY60,financial control,
g7dn8yyu,Educational Seminars,Closed Lost,2019-09-01,2019-06-22,240,ECONOMY50GIFT,operations,lost to competitor
vs1d9b6t,Sports Events,Closed Lost,2019-09-01,2019-06-08,324,NOCOSTREG,quality of delivery,price
,Sports Events,Closed Lost,2019-12-02,2019-07-15,360,NOCOSTREG,operations,no product fit
1y7sf1a3,Corporate Events,Closed Lost,2019-09-01,2019-06-08,360,SAVE25LESS,operations,lost to competitor
,Corporate Events,Closed Lost,2019-09-01,2019-06-10,360,,operations,not target
,Educational Seminars,Closed Lost,2019-01-29,2019-08-29,768,HALFYEAR20G,financial control,lost to competitor
y48alnr7,Sports Events,Closed Won,2019-03-09,2019-03-09,768,HALFYEAR20G,,
,Corporate Events,Closed Lost,2019-03-09,2019-03-17,576,2SEMESTERS20SALE,operations,no response
fg70cg48,Corporate Events,Closed Won,2019-03-09,2019-03-17,120,SEVENTYFIVEGIFT,operations,
udfzmrm2,Sports Events,Closed Lost,2019-03-23,2019-03-25,360,DISCOUNT25QUICK,operations,lost to competitor
,Corporate Events,Closed Won,2019-03-23,2019-03-23,240,MONTH50REBATE,financial control,
jm65qa22,Sports Events,Closed Lost,2019-03-23,2019-03-26,120,,operations,price
,Educational Seminars,Closed Lost,2019-03-23,2019-03-23,1680,,,no response
ov0rawoc,Sports Events,Closed Lost,2019-03-23,2019-03-26,324,,financial control,lost to competitor
udcfyodp,Sports Events,Closed Lost,2019-06-29,2019-11-29,768,,financial control,lost to competitor
vcmrzh2e,Sports Events,Closed Lost,2019-06-29,2019-11-29,768,HALFYEAR20G,operations,no response
q7iykuec,Corporate Events,Closed Won,2019-06-29,2019-06-29,768,2SEMESTERS20OFF,operations,
uxiltd7t,Corporate Events,Closed Won,2019-06-29,2019-06-29,14876,ECONOMY75DISCOUNT,,
,Wedding Planning,Closed Won,2019-06-29,2018-12-30,0,,,
,Wedding Planning,Closed Won,2019-04-14,2019-04-22,200,,,
,Wedding Planning,Closed Won,2019-04-14,2019-01-31,200,,,
,Wedding Planning,Closed Won,2019-04-14,2019-02-28,,,,
2v8qae06,Educational Seminars,Closed Lost,2019-04-14,2019-04-25,960,YEARLY60,,no response
25eybk81,Sports Events,Closed Lost,2019-04-14,2019-04-25,240,ECONOMY50GIFT,,no response
1etqpv45,Corporate Events,Closed Won,2019-04-14,2019-04-14,240,MONTH50REBATE,,
5zguryi1,Educational Seminars,Closed Won,2019-04-14,2019-04-14,1344,ANNUAL30BONUS,operations,
rc6j8sw0,Corporate Events,Closed Won,2019-04-14,2019-04-14,1680,YEARLY30DISCOUNT,,
zqfdehjq,Educational Seminars,Closed Won,2019-06-25,2019-06-25,576,HALFSEASON20G,,
jbboy40e,Corporate Events,Closed Lost,2019-06-25,2019-06-25,0,,operations,not target
,Educational Seminars,Closed Lost,2019-06-25,2019-06-25,576,HALFSEASON20G,quality of delivery,lost to competitor
wr3as9us,Corporate Events,Closed Won,2019-06-25,2019-06-25,120,SEVENTYFIVEGIFT,operations,
c8xnxxz1,Corporate Events,Closed Won,2019-06-25,2019-06-25,768,2SEMESTERS20OFF,operations,
,Wedding Planning,Closed Won,2019-06-25,2019-06-25,,,,
,Wedding Planning,Closed Won,2019-06-25,2019-05-02,,,,
,Educational Seminars,Closed Lost,2019-06-25,2019-06-25,360,,,lost to competitor
kh8jicpc,Corporate Events,Closed Won,2019-06-25,2019-06-25,768,2SEMESTERS20OFF,operations,
qbmvsiqh,Educational Seminars,Closed Won,2019-04-16,2019-04-16,360,25GIFT,financial control,
a2whf0fw,Corporate Events,Closed Lost,2019-04-16,2019-04-17,240,MONTH50REBATE,operations,price
m1tuuv2l,Corporate Events,Closed Lost,2019-04-16,2019-04-16,18150,,financial control,lost to competitor
x42sgbe9,Educational Seminars,Closed Won,2019-04-16,2019-04-20,960,YEARLY60,,
gptii6sl,Sports Events,Closed Lost,2019-04-17,2019-04-20,1344,,operations,lost to competitor
vl6qzctr,Sports Events,Closed Won,2018-10-07,2018-10-07,240,SAVEMONTH50G,operations,
wzientmw,Educational Seminars,Closed Won,2019-11-30,2019-11-30,1344,YEARLY30PROMO,quality of delivery,
j57aykrt,Educational Seminars,Closed Lost,2019-11-30,2019-05-08,960,YEARLY60,operations,lost to competitor
e3z71u6o,Corporate Events,Closed Won,2019-11-30,2019-05-19,768,2SEMESTERS20OFF,quality of delivery,
tylngfsm,Corporate Events,Closed Lost,2019-11-30,2019-05-11,768,,operations,lost to competitor
,Wedding Planning,Closed Won,2019-11-30,2019-11-30,,,,
twaw1mru,Corporate Events,Closed Won,2019-11-30,2019-11-30,360,MONTHSAVE25DEAL,operations,
j4tf6oxt,Corporate Events,Closed Won,2019-05-18,2019-05-18,768,2SEMESTERS20OFF,operations,
